0,Magnitude,Name,Time,Last Updated,TZ,URL,Details,Felt,CDI,MMI,Alert,Status,Tsunami,SIG,Net,Code,IDS,Sources,Types,NST,DMIN,RMS,GAP,MagType,Etype,Title,Location Type,Coordinates
689,4.5,Iceland region,1115829911690,1415323551842,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqhf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqhf&format=geojson,,,,,reviewed,0,312,us,p000dqhf,",usp000dqhf,",",us,",",impact-text,origin,phase-data,",59.0,,1.05,131.5,mb,earthquake,M 4.5 - Iceland region,Point,"[-26.393, 61.88, 10]"
690,4.3,Iceland region,1115828877440,1415323551837,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqhe,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqhe&format=geojson,,,,,reviewed,0,284,us,p000dqhe,",usp000dqhe,",",us,",",impact-text,origin,phase-data,",43.0,,1.06,144.4,mb,earthquake,M 4.3 - Iceland region,Point,"[-26.507, 62.065, 10]"
691,4.1,Iceland region,1115828183050,1415323551835,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqhd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqhd&format=geojson,,,,,reviewed,0,259,us,p000dqhd,",usp000dqhd,",",us,",",impact-text,origin,phase-data,",21.0,,1.16,159.0,mb,earthquake,M 4.1 - Iceland region,Point,"[-26.407, 62.304, 10]"
692,4.3,Iceland region,1115820194750,1415323551815,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqh4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqh4&format=geojson,,,,,reviewed,0,284,us,p000dqh4,",usp000dqh4,",",us,",",impact-text,origin,phase-data,",10.0,,0.76,135.1,mb,earthquake,M 4.3 - Iceland region,Point,"[-26.528, 62.182, 10]"
693,4.7,Iceland region,1115819365110,1415323551813,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqh3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqh3&format=geojson,,,,,reviewed,0,340,us,p000dqh3,",usp000dqh3,",",us,",",impact-text,origin,phase-data,",14.0,,1.11,130.9,mb,earthquake,M 4.7 - Iceland region,Point,"[-26.354, 62.105, 10]"
695,4.2,Iceland region,1115817868840,1415323551806,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqgz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqgz&format=geojson,,,,,reviewed,0,271,us,p000dqgz,",usp000dqgz,",",us,",",impact-text,origin,phase-data,",14.0,,0.81,130.9,mb,earthquake,M 4.2 - Iceland region,Point,"[-26.387, 62.109, 10]"
696,4.3,Iceland region,1115816885110,1415323551800,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqgx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqgx&format=geojson,,,,,reviewed,0,284,us,p000dqgx,",usp000dqgx,",",us,",",impact-text,origin,phase-data,",28.0,,0.81,157.6,mb,earthquake,M 4.3 - Iceland region,Point,"[-26.32, 62.194, 10]"
697,4.3,Iceland region,1115816697900,1415323551797,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqgw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqgw&format=geojson,,,,,reviewed,0,284,us,p000dqgw,",usp000dqgw,",",us,",",impact-text,origin,phase-data,",27.0,,0.96,149.7,mb,earthquake,M 4.3 - Iceland region,Point,"[-26.249, 62.162, 10]"
698,4.5,Iceland region,1115816015700,1415323551795,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqgv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqgv&format=geojson,,,,,reviewed,0,312,us,p000dqgv,",usp000dqgv,",",us,",",impact-text,origin,phase-data,",16.0,,1.17,135.8,mb,earthquake,M 4.5 - Iceland region,Point,"[-26.491, 62.096, 10]"
699,4.2,Iceland region,1115815838580,1415323551793,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqgu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqgu&format=geojson,,,,,reviewed,0,271,us,p000dqgu,",usp000dqgu,",",us,",",impact-text,origin,phase-data,",21.0,,0.98,150.2,mb,earthquake,M 4.2 - Iceland region,Point,"[-26.475, 62.011, 10]"
700,4.5,Iceland region,1115815539610,1415323551788,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqgs,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqgs&format=geojson,,,,,reviewed,0,312,us,p000dqgs,",usp000dqgs,",",us,",",impact-text,origin,phase-data,",14.0,,0.97,164.7,mb,earthquake,M 4.5 - Iceland region,Point,"[-26.291, 62.039, 10]"
702,4.5,Iceland region,1115815101560,1415323551771,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqgp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqgp&format=geojson,,,,,reviewed,0,312,us,p000dqgp,",usp000dqgp,",",us,",",impact-text,origin,phase-data,",71.0,,0.81,84.9,mb,earthquake,M 4.5 - Iceland region,Point,"[-26.531, 62.059, 10]"
703,4.6,Iceland region,1115814335460,1415323551768,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqgm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqgm&format=geojson,,,,,reviewed,0,326,us,p000dqgm,",usp000dqgm,",",us,",",impact-text,origin,phase-data,",13.0,,1.18,135.5,mb,earthquake,M 4.6 - Iceland region,Point,"[-26.383, 62.179, 10]"
704,4.6,Iceland region,1115813185060,1415323551764,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqgj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqgj&format=geojson,,,,,reviewed,0,326,us,p000dqgj,",usp000dqgj,",",us,",",impact-text,origin,phase-data,",22.0,,0.86,132.5,mb,earthquake,M 4.6 - Iceland region,Point,"[-26.443, 62.079, 10]"
705,4.5,Iceland region,1115812140560,1415323551755,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqgg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqgg&format=geojson,,,,,reviewed,0,312,us,p000dqgg,",usp000dqgg,",",us,",",impact-text,origin,phase-data,",58.0,,0.91,79.1,mb,earthquake,M 4.5 - Iceland region,Point,"[-26.359, 61.995, 10]"
706,4.5,Iceland region,1115811713840,1415323551748,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqgf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqgf&format=geojson,,,,,reviewed,0,312,us,p000dqgf,",usp000dqgf,",",us,",",impact-text,origin,phase-data,",73.0,,0.92,78.9,mb,earthquake,M 4.5 - Iceland region,Point,"[-26.445, 62.11, 10]"
707,4.6,Iceland region,1115811663070,1415323551739,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqge,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqge&format=geojson,,,,,reviewed,0,326,us,p000dqge,",usp000dqge,",",us,",",impact-text,origin,phase-data,",110.0,,0.89,38.9,mb,earthquake,M 4.6 - Iceland region,Point,"[-26.325, 62.134, 10]"
708,4.5,Iceland region,1115809655850,1415323551728,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqgb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqgb&format=geojson,,,,,reviewed,0,312,us,p000dqgb,",usp000dqgb,",",us,",",impact-text,origin,phase-data,",64.0,,0.82,84.0,mb,earthquake,M 4.5 - Iceland region,Point,"[-26.471, 62.121, 10]"
709,4.1,Iceland region,1115808849360,1415323551727,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqga,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqga&format=geojson,,,,,reviewed,0,259,us,p000dqga,",usp000dqga,",",us,",",impact-text,origin,phase-data,",8.0,,0.84,162.2,mb,earthquake,M 4.1 - Iceland region,Point,"[-26.25, 62.126, 10]"
710,4.8,Iceland region,1115808550930,1415323551724,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqg9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqg9&format=geojson,,,,,reviewed,0,354,us,p000dqg9,",usp000dqg9,",",us,",",impact-text,origin,phase-data,",21.0,,0.94,74.5,mb,earthquake,M 4.8 - Iceland region,Point,"[-26.575, 62.046, 10]"
711,4.4,Iceland region,1115808520560,1415323551703,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqg7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqg7&format=geojson,,,,,reviewed,0,298,us,p000dqg7,",usp000dqg7,",",us,",",impact-text,origin,phase-data,",42.0,,0.83,130.5,mb,earthquake,M 4.4 - Iceland region,Point,"[-26.103, 62.154, 10]"
712,4.4,Iceland region,1115807241670,1415323551697,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqg6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqg6&format=geojson,,,,,reviewed,0,298,us,p000dqg6,",usp000dqg6,",",us,",",impact-text,origin,phase-data,",50.0,,0.79,122.7,mb,earthquake,M 4.4 - Iceland region,Point,"[-26.383, 62.142, 10]"
713,4.5,Iceland region,1115805848130,1415323551682,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqg3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqg3&format=geojson,,,,,reviewed,0,312,us,p000dqg3,",usp000dqg3,",",us,",",impact-text,origin,phase-data,",37.0,,0.93,123.0,mb,earthquake,M 4.5 - Iceland region,Point,"[-26.314, 62.187, 10]"
714,4.5,Iceland region,1115805475240,1415323551678,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqg2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqg2&format=geojson,,,,,reviewed,0,312,us,p000dqg2,",usp000dqg2,",",us,",",impact-text,origin,phase-data,",42.0,,1.06,94.1,mb,earthquake,M 4.5 - Iceland region,Point,"[-26.255, 62.201, 10]"
715,4.5,Iceland region,1115805226000,1415323551673,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqg1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqg1&format=geojson,,,,,reviewed,0,312,us,p000dqg1,",usp000dqg1,",",us,",",impact-text,origin,phase-data,",48.0,,0.74,135.4,mb,earthquake,M 4.5 - Iceland region,Point,"[-26.183, 62.162, 10]"
716,4.4,Iceland region,1115803638390,1415323551666,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqfz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqfz&format=geojson,,,,,reviewed,0,298,us,p000dqfz,",usp000dqfz,",",us,",",impact-text,origin,phase-data,",10.0,,0.9,177.7,mb,earthquake,M 4.4 - Iceland region,Point,"[-26.605, 62.231, 10]"
717,4.4,Iceland region,1115803624560,1415323551634,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqfy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqfy&format=geojson,,,,,reviewed,0,298,us,p000dqfy,",usp000dqfy,",",us,",",impact-text,origin,phase-data,",23.0,,1.08,145.4,mb,earthquake,M 4.4 - Iceland region,Point,"[-26.42, 62.045, 10]"
718,4.5,Iceland region,1115802806440,1415323551628,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqfx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqfx&format=geojson,,,,,reviewed,0,312,us,p000dqfx,",usp000dqfx,",",us,",",impact-text,origin,phase-data,",70.0,,0.83,107.1,mb,earthquake,M 4.5 - Iceland region,Point,"[-26.363, 62.132, 10]"
719,4.4,Iceland region,1115802104670,1415323551625,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqfw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqfw&format=geojson,,,,,reviewed,0,298,us,p000dqfw,",usp000dqfw,",",us,",",impact-text,origin,phase-data,",25.0,,1.02,135.8,mb,earthquake,M 4.4 - Iceland region,Point,"[-26.504, 62.102, 10]"
720,4.4,Iceland region,1115801884590,1415323551623,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqfv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqfv&format=geojson,,,,,reviewed,0,298,us,p000dqfv,",usp000dqfv,",",us,",",impact-text,origin,phase-data,",23.0,,0.93,144.5,mb,earthquake,M 4.4 - Iceland region,Point,"[-26.242, 62.145, 10]"
721,4.3,Iceland region,1115801729840,1415323551620,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqfu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqfu&format=geojson,,,,,reviewed,0,284,us,p000dqfu,",usp000dqfu,",",us,",",impact-text,origin,phase-data,",21.0,,1.22,152.4,mb,earthquake,M 4.3 - Iceland region,Point,"[-26.619, 62.139, 10]"
722,4.4,Iceland region,1115801049160,1415323551617,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqft,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqft&format=geojson,,,,,reviewed,0,298,us,p000dqft,",usp000dqft,",",us,",",impact-text,origin,phase-data,",29.0,,0.88,135.8,mb,earthquake,M 4.4 - Iceland region,Point,"[-26.479, 62.088, 10]"
723,4.2,Iceland region,1115800950190,1415323551613,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqfs,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqfs&format=geojson,,,,,reviewed,0,271,us,p000dqfs,",usp000dqfs,",",us,",",impact-text,origin,phase-data,",36.0,,1.33,136.2,mb,earthquake,M 4.2 - Iceland region,Point,"[-26.342, 62.031, 10]"
724,4.4,Iceland region,1115800430590,1415323551610,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqfr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqfr&format=geojson,,,,,reviewed,0,298,us,p000dqfr,",usp000dqfr,",",us,",",impact-text,origin,phase-data,",26.0,,0.7,143.6,mb,earthquake,M 4.4 - Iceland region,Point,"[-26.378, 62.128, 10]"
725,4.4,Iceland region,1115798508850,1415323551596,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqfm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqfm&format=geojson,,,,,reviewed,0,298,us,p000dqfm,",usp000dqfm,",",us,",",impact-text,origin,phase-data,",14.0,,1.23,150.2,mb,earthquake,M 4.4 - Iceland region,Point,"[-26.365, 62.033, 10]"
726,4.2,Iceland region,1115797091550,1415323551581,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqfk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqfk&format=geojson,,,,,reviewed,0,271,us,p000dqfk,",usp000dqfk,",",us,",",impact-text,origin,phase-data,",31.0,,1.28,70.2,mb,earthquake,M 4.2 - Iceland region,Point,"[-26.396, 62.16, 10]"
727,4.3,Iceland region,1115796490530,1415323551463,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqfj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqfj&format=geojson,,,,,reviewed,0,284,us,p000dqfj,",usp000dqfj,",",us,",",impact-text,origin,phase-data,",34.0,,0.82,136.4,mb,earthquake,M 4.3 - Iceland region,Point,"[-26.4, 62.127, 10]"
728,4.5,Iceland region,1115796026470,1415323551460,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqfh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqfh&format=geojson,,,,,reviewed,0,312,us,p000dqfh,",usp000dqfh,",",us,",",impact-text,origin,phase-data,",40.0,,1.28,91.5,mb,earthquake,M 4.5 - Iceland region,Point,"[-26.322, 61.975, 10]"
729,4.6,Iceland region,1115795794120,1415323551449,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqfg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqfg&format=geojson,,,,,reviewed,0,326,us,p000dqfg,",usp000dqfg,",",us,",",impact-text,origin,phase-data,",121.0,,1.06,58.0,mb,earthquake,M 4.6 - Iceland region,Point,"[-26.369, 62.178, 10]"
730,4.4,Iceland region,1115795738040,1415323551444,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqff,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqff&format=geojson,,,,,reviewed,0,298,us,p000dqff,",usp000dqff,",",us,",",impact-text,origin,phase-data,",53.0,,0.81,63.6,ms,earthquake,M 4.4 - Iceland region,Point,"[-26.507, 62.026, 10]"
731,3.4,Iceland region,1115795715670,1415323551443,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqfe,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqfe&format=geojson,,,,,reviewed,0,178,us,p000dqfe,",usp000dqfe,",",us,",",impact-text,origin,phase-data,",11.0,,0.9,179.2,mb,earthquake,M 3.4 - Iceland region,Point,"[-26.358, 62.107, 10]"
735,4.4,Iceland region,1115794466780,1415323551437,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqfa,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqfa&format=geojson,,,,,reviewed,0,298,us,p000dqfa,",usp000dqfa,",",us,",",impact-text,origin,phase-data,",16.0,,0.69,162.0,mb,earthquake,M 4.4 - Iceland region,Point,"[-26.416, 62.197, 10]"
736,4.7,Iceland region,1115794034000,1415323551422,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqf9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqf9&format=geojson,,,,,reviewed,0,340,us,p000dqf9,",usp000dqf9,",",us,",",impact-text,origin,phase-data,",159.0,,1.17,46.8,mb,earthquake,M 4.7 - Iceland region,Point,"[-26.474, 62.15, 10]"
737,4.5,Iceland region,1115793750450,1415323551417,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqf8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqf8&format=geojson,,,,,reviewed,0,312,us,p000dqf8,",usp000dqf8,",",us,",",impact-text,origin,phase-data,",56.0,,0.91,60.4,mb,earthquake,M 4.5 - Iceland region,Point,"[-26.344, 62.121, 10]"
738,4.4,Iceland region,1115792931980,1415323551413,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqf7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqf7&format=geojson,,,,,reviewed,0,298,us,p000dqf7,",usp000dqf7,",",us,",",impact-text,origin,phase-data,",49.0,,1.17,123.2,mb,earthquake,M 4.4 - Iceland region,Point,"[-26.395, 62.129, 10]"
739,4.6,Iceland region,1115785092660,1415323551405,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqf3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqf3&format=geojson,,,,,reviewed,0,326,us,p000dqf3,",usp000dqf3,",",us,",",impact-text,origin,phase-data,",14.0,,0.8,132.6,mb,earthquake,M 4.6 - Iceland region,Point,"[-26.282, 62.28, 10]"
740,4.4,Iceland region,1115784749430,1415323551394,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqf0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqf0&format=geojson,,,,,reviewed,0,298,us,p000dqf0,",usp000dqf0,",",us,",",impact-text,origin,phase-data,",51.0,,0.96,86.7,mb,earthquake,M 4.4 - Iceland region,Point,"[-26.278, 62.197, 10]"
741,4.3,Iceland region,1115784608380,1415323551390,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqez,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqez&format=geojson,,,,,reviewed,0,284,us,p000dqez,",usp000dqez,",",us,",",impact-text,origin,phase-data,",35.0,,0.87,132.5,mb,earthquake,M 4.3 - Iceland region,Point,"[-26.355, 62.111, 10]"
744,4.2,Iceland region,1115761351710,1415323551177,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqea,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqea&format=geojson,,,,,reviewed,0,271,us,p000dqea,",usp000dqea,",",us,",",impact-text,origin,phase-data,",13.0,,1.22,233.2,mb,earthquake,M 4.2 - Iceland region,Point,"[-24.704, 62.189, 10]"
745,5.2,Iceland region,1115761227250,1478739957356,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqe9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqe9&format=geojson,,,,,reviewed,0,416,us,p000dqe9,",gcmtc200505102140a,usp000dqe9,gcmt20050510214027,",",gcmt,us,gcmt,",",focal-mechanism,impact-text,moment-tensor,origin,phase-data,",231.0,,1.0,46.7,mwc,earthquake,M 5.2 - Iceland region,Point,"[-26.402, 62.246, 10]"
746,3.8,Iceland region,1115760820300,1415323551155,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqe8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqe8&format=geojson,,,,,reviewed,0,222,us,p000dqe8,",usp000dqe8,",",us,",",impact-text,origin,phase-data,",8.0,,1.34,179.1,mb,earthquake,M 3.8 - Iceland region,Point,"[-26.531, 62.176, 10]"
747,4.3,Iceland region,1115760263920,1415323551151,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqe7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqe7&format=geojson,,,,,reviewed,0,284,us,p000dqe7,",usp000dqe7,",",us,",",impact-text,origin,phase-data,",51.0,,0.74,130.1,mb,earthquake,M 4.3 - Iceland region,Point,"[-26.687, 62.185, 10]"
749,4.4,Iceland region,1115759786280,1415323551128,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqe4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqe4&format=geojson,,,,,reviewed,0,298,us,p000dqe4,",usp000dqe4,",",us,",",impact-text,origin,phase-data,",38.0,,1.03,122.9,mb,earthquake,M 4.4 - Iceland region,Point,"[-26.437, 62.056, 10]"
750,4.7,Iceland region,1115759576770,1415323551118,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqe3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqe3&format=geojson,,,,,reviewed,0,340,us,p000dqe3,",usp000dqe3,",",us,",",impact-text,origin,phase-data,",117.0,,1.24,114.7,mb,earthquake,M 4.7 - Iceland region,Point,"[-26.387, 62.169, 10]"
751,4.2,Iceland region,1115745879920,1415323551058,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqdp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqdp&format=geojson,,,,,reviewed,0,271,us,p000dqdp,",usp000dqdp,",",us,",",impact-text,origin,phase-data,",34.0,,0.97,130.3,mb,earthquake,M 4.2 - Iceland region,Point,"[-26.545, 62.071, 10]"
752,4.5,Iceland region,1115743892630,1415323551054,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dqdn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dqdn&format=geojson,,,,,reviewed,0,312,us,p000dqdn,",usp000dqdn,",",us,",",impact-text,origin,phase-data,",48.0,,1.35,125.1,mb,earthquake,M 4.5 - Iceland region,Point,"[-26.49, 62.112, 10]"
